observationStartMJD,band,m5,t_days,fiesta_filter,mag_true,snr_exp,mag_err,snr_obs,detected,mag_obs,mag_ulim
62483.23529416674,g,24.29284056180789,15.388964198828035,lsstg,,,,,False,,24.29284056180789
62483.23861810775,i,23.79039015387085,15.392288139839366,lssti,,,,,False,,23.79039015387085
62483.239020152,i,23.78239672664292,15.392690184089588,lssti,,,,,False,,23.78239672664292
62485.13337940674,y,22.25042055865771,17.287049438826216,lssty,,,,,False,,22.25042055865771
62485.13378515435,y,22.248701925394,17.287455186437,lssty,,,,,False,,22.248701925394
62485.233477562746,y,22.00997140955604,17.38714759483264,lssty,,,,,False,,22.00997140955604
62485.23387981084,y,22.00505290177507,17.38754984292609,lssty,,,,,False,,22.00505290177507
62485.23590260611,g,24.317725543288056,17.389572638196114,lsstg,,,,,False,,24.317725543288056
62485.23630348814,g,24.313457089221888,17.389973520228523,lsstg,,,,,False,,24.313457089221888
62485.23959532001,i,23.44764359841759,17.393265352096932,lssti,,,,,False,,23.44764359841759
62485.23999974717,i,23.453117250056984,17.393669779259653,lssti,,,,,False,,23.453117250056984
62487.29474875103,y,21.84665350399611,19.44841878311854,lssty,,,,,False,,21.84665350399611
62487.295150195816,y,21.70864390164172,19.448820227902615,lssty,,,,,False,,21.70864390164172
62487.2971705994,g,24.251172956110928,19.450840631485335,lsstg,,,,,False,,24.251172956110928
62487.29757211849,g,24.23411417599853,19.451242150578764,lsstg,,,,,False,,24.23411417599853
62487.3011071598,i,23.181225254382515,19.454777191887842,lssti,,,,,False,,23.181225254382515
62487.301509099925,i,23.157209934945712,19.455179132011835,lssti,,,,,False,,23.157209934945712
62490.16019257023,z,23.01321750701813,22.313862602313748,lsstz,,,,,False,,23.01321750701813
62490.16059654909,z,23.01147028204033,22.314266581175616,lsstz,,,,,False,,23.01147028204033
62490.16262071654,r,23.22373554526853,22.31629074862576,lsstr,,,,,False,,23.22373554526853
62490.16302781898,r,23.268364542169863,22.31669785106351,lsstr,,,,,False,,23.268364542169863
62490.165066512775,z,23.038841198613603,22.318736544861167,lsstz,,,,,False,,23.038841198613603
62490.18882134649,y,22.22865274478034,22.342491378578416,lssty,,,,,False,,22.22865274478034
62491.12468934908,g,23.27226023770852,23.27835938116914,lsstg,,,,,False,,23.27226023770852
62491.12509703151,g,23.27034108746034,23.278767063595296,lsstg,,,,,False,,23.27034108746034
62491.12711942606,i,23.41031567273411,23.28078945814923,lssti,,,,,False,,23.41031567273411
